Time,ag_id,x,y,speed,x_speed,y_speed,theta_delta,data_label
435.22,Helmet_3,8.993807,-0.319507,0.064939,-0.044641,0.047161,2.328751,Visitors-Group 3
435.62,Helmet_4,-0.281757,-1.827587,0.243475,-0.091896,-0.225466,-1.957823,Visitors-Alone
435.62,Helmet_2,2.65698,-0.095879,1.490811,-1.475891,-0.210386,-2.999998,Visitors-Alone
435.62,Helmet_3,9.003462,-0.278691,0.104856,0.024136,0.10204,1.338528,Visitors-Group 3
435.62,Helmet_6,7.894824,-0.535846,0.022135,-0.013545,-0.017508,-2.229274,Visitors-Group 3
435.62,Helmet_10,5.19512,0.873664,1.529975,1.491085,0.342766,0.225952,Visitors-Alone
435.62,Helmet_1,-0.260747,-2.778029,0.902393,0.829525,0.355248,0.404624,Visitors-Group 2
435.62,Helmet_8,-0.838073,-3.781496,0.138264,0.134618,-0.031546,-0.230186,Visitors-Group 2
435.62,Helmet_5,-0.248123,3.251571,1.025068,-0.698066,0.750645,2.319917,Visitors-Alone
436.02,Helmet_3,9.044088,-0.266141,0.106303,0.101567,0.031374,0.299598,Visitors-Group 3
436.02,Helmet_10,5.782914,1.062882,1.543748,1.469485,0.473045,0.311436,Visitors-Alone
436.02,Helmet_4,-0.355386,-1.885145,0.233642,-0.184072,-0.143895,-2.478092,Visitors-Alone
436.02,Helmet_1,-0.004163,-2.589692,0.795715,0.64146,0.470841,0.633192,Visitors-Group 2
436.02,Helmet_2,2.023526,-0.126953,1.585539,-1.583635,-0.077684,-3.092578,Visitors-Alone
436.02,Helmet_8,-0.841594,-3.747367,0.085774,-0.008803,0.085321,1.673602,Visitors-Group 2
436.02,Helmet_5,-0.361223,3.416802,0.50058,-0.28275,0.413077,2.171041,Visitors-Alone
436.02,Helmet_6,7.883274,-0.517086,0.055077,-0.028876,0.0469,2.122679,Visitors-Group 3
436.42,Helmet_6,7.883678,-0.474668,0.10605,0.00101,0.106045,1.561272,Visitors-Group 3
436.42,Helmet_8,-0.875975,-3.721916,0.106939,-0.085951,0.063626,2.504355,Visitors-Group 2
436.42,Helmet_10,6.318652,1.333453,1.500468,1.339346,0.676429,0.467675,Visitors-Alone
436.42,Helmet_5,-0.368966,3.439368,0.059645,-0.019357,0.056416,1.901328,Visitors-Alone
436.42,Helmet_3,9.13687,-0.317693,0.265354,0.231955,-0.128879,-0.507147,Visitors-Group 3
436.42,Helmet_1,0.192896,-2.303036,0.869641,0.492649,0.71664,0.968548,Visitors-Group 2
436.42,Helmet_4,-0.432618,-1.991116,0.327822,-0.193081,-0.264927,-2.200596,Visitors-Alone
436.42,Helmet_2,1.405173,-0.133978,1.545981,-1.545881,-0.017564,-3.130232,Visitors-Alone
436.82000000000005,Helmet_8,-0.824317,-3.709381,0.132893,0.129145,0.031339,0.238062,Visitors-Group 2
436.82000000000005,Helmet_4,-0.481666,-2.180392,0.488819,-0.122619,-0.47319,-1.824351,Visitors-Alone
436.82000000000005,Helmet_10,6.83895,1.61333,1.476993,1.300745,0.699692,0.493519,Visitors-Alone
436.82000000000005,Helmet_3,9.14175,-0.340905,0.059299,0.0122,-0.05803,-1.363578,Visitors-Group 3
436.82000000000005,Helmet_6,7.893622,-0.466128,0.032769,0.02486,0.021349,0.709557,Visitors-Group 3
436.82000000000005,Helmet_1,0.455216,-2.011879,0.979746,0.655799,0.727895,0.837455,Visitors-Group 2
436.82000000000005,Helmet_2,0.804287,-0.171858,1.505197,-1.502215,-0.094699,-3.078637,Visitors-Alone
436.82000000000005,Helmet_5,-0.350242,3.42577,0.057852,0.04681,-0.033995,-0.628116,Visitors-Alone
437.22,Helmet_6,7.922868,-0.587974,0.313267,0.073114,-0.304615,-1.335232,Visitors-Group 3
437.22,Helmet_4,-0.566303,-2.346735,0.466592,-0.211594,-0.415856,-2.041471,Visitors-Alone
437.22,Helmet_3,9.024773,-0.284743,0.324402,-0.292444,0.140405,2.693984,Visitors-Group 3
437.22,Helmet_2,0.207456,-0.177425,1.492142,-1.492077,-0.013919,-3.132264,Visitors-Alone
437.22,Helmet_10,7.389113,1.856852,1.504124,1.375407,0.608804,0.416712,Visitors-Alone
437.22,Helmet_8,-0.662633,-3.610884,0.473308,0.40421,0.246241,0.54715,Visitors-Group 2
437.22,Helmet_1,0.838226,-1.680218,1.266628,0.957525,0.829151,0.713671,Visitors-Group 2
437.22,Helmet_5,-0.333403,3.379037,0.124185,0.042096,-0.116832,-1.224964,Visitors-Alone
437.62,Helmet_5,-0.400424,3.208967,0.457,-0.167553,-0.425176,-1.946187,Visitors-Alone
437.62,Helmet_10,7.671546,1.984438,0.774785,0.706083,0.318965,0.424299,Visitors-Alone
437.62,Helmet_6,7.980371,-0.681849,0.275218,0.143759,-0.234688,-1.021197,Visitors-Group 3
437.62,Helmet_3,8.890335,-0.180062,0.425966,-0.336094,0.261702,2.480002,Visitors-Group 3
437.62,Helmet_4,-0.747417,-2.478474,0.559896,-0.452785,-0.329348,-2.512725,Visitors-Alone
437.62,Helmet_8,-0.457377,-3.414044,0.710968,0.51314,0.4921,0.764471,Visitors-Group 2
437.62,Helmet_1,1.137826,-1.178722,1.460433,0.749,1.25374,1.032282,Visitors-Group 2
437.62,Helmet_2,-0.37293,-0.177279,1.450966,-1.450966,0.000366,3.14134,Visitors-Alone
437.62,Helmet_7,8.565773,0.508566,0.0,0.0,0.0,0.0,Visitors-Group 3
438.02,Helmet_4,-0.905497,-2.687136,0.654451,-0.395199,-0.521655,-2.219135,Visitors-Alone
438.02,Helmet_8,-0.17165,-3.190032,0.907679,0.714316,0.56003,0.664914,Visitors-Group 2
438.02,Helmet_5,-0.507702,2.959851,0.678083,-0.268195,-0.62279,-1.97743,Visitors-Alone
438.02,Helmet_2,-0.934282,-0.13966,1.406527,-1.403379,0.094047,3.074678,Visitors-Alone
438.02,Helmet_3,8.670773,-0.128967,0.563574,-0.548906,0.127739,2.912947,Visitors-Group 3
438.02,Helmet_6,7.90785,-0.635911,0.214617,-0.181304,0.114845,2.576947,Visitors-Group 3
438.02,Helmet_1,1.358303,-0.831948,1.027323,0.551192,0.866936,1.004473,Visitors-Group 2
438.02,Helmet_7,8.494643,0.516021,0.178799,-0.177825,0.018638,3.037166,Visitors-Group 3
438.42,Helmet_1,1.664918,-0.72932,0.808338,0.766539,0.25657,0.322991,Visitors-Group 2
438.42,Helmet_4,-0.906805,-3.01103,0.809742,-0.003271,-0.809735,-1.574836,Visitors-Alone
438.42,Helmet_3,8.53315,-0.137887,0.344779,-0.344057,-0.022301,-3.076866,Visitors-Group 3
438.42,Helmet_7,8.216661,0.490724,0.697827,-0.694955,-0.063242,-3.05084,Visitors-Group 3
438.42,Helmet_5,-0.608848,2.706115,0.682881,-0.252865,-0.634339,-1.950119,Visitors-Alone
438.42,Helmet_8,0.17417,-2.847126,1.21752,0.864552,0.857265,0.781166,Visitors-Group 2
438.42,Helmet_2,-1.491471,-0.028854,1.420251,-1.392974,0.277014,2.945289,Visitors-Alone
438.42,Helmet_6,7.633926,-0.54318,0.722986,-0.68481,0.231826,2.815175,Visitors-Group 3
438.82000000000005,Helmet_4,-0.871513,-3.443524,1.08483,0.088231,-1.081236,-1.489375,Visitors-Alone
438.82000000000005,Helmet_7,7.795907,0.461326,1.054449,-1.051885,-0.073495,-3.071836,Visitors-Group 3
438.82000000000005,Helmet_1,1.968127,-0.569863,0.856453,0.758021,0.398642,0.484151,Visitors-Group 2
438.82000000000005,Helmet_5,-0.702282,2.352767,0.913731,-0.233584,-0.88337,-1.829303,Visitors-Alone
438.82000000000005,Helmet_8,0.536976,-2.397247,1.444861,0.907015,1.124699,0.892134,Visitors-Group 2
438.82000000000005,Helmet_2,-2.067253,0.11222,1.48203,-1.439454,0.352685,2.901313,Visitors-Alone
438.82000000000005,Helmet_6,7.284673,-0.420271,0.925622,-0.873131,0.307274,2.803207,Visitors-Group 3
439.22,Helmet_2,-2.634769,0.262721,1.467832,-1.41879,0.376252,2.882367,Visitors-Alone
439.22,Helmet_3,7.448593,-0.031904,0.0,0.0,0.0,0.0,Visitors-Group 3
439.22,Helmet_5,-0.648321,1.952713,1.009193,0.134902,-1.000136,-1.436721,Visitors-Alone
439.22,Helmet_4,-0.867361,-3.797249,0.884372,0.01038,-0.884311,-1.559059,Visitors-Alone
439.22,Helmet_7,7.333465,0.523641,1.166554,-1.156105,0.155787,3.007647,Visitors-Group 3
439.22,Helmet_1,2.313174,-0.426292,0.934313,0.862619,0.358927,0.3943,Visitors-Group 2
439.22,Helmet_6,7.104289,-0.35801,0.477067,-0.45096,0.155652,2.809238,Visitors-Group 3
439.22,Helmet_8,0.918406,-1.93739,1.493648,0.953575,1.149642,0.878352,Visitors-Group 2
439.62,Helmet_5,-0.490845,1.562213,1.052642,0.393689,-0.97625,-1.187477,Visitors-Alone
439.62,Helmet_1,2.756436,-0.487979,1.118833,1.108154,-0.154219,-0.138279,Visitors-Group 2
439.62,Helmet_4,-0.861067,-3.892352,0.238279,0.015735,-0.237759,-1.504712,Visitors-Alone
439.62,Helmet_7,6.874086,0.58156,1.15754,-1.148448,0.144796,3.016174,Visitors-Group 3
439.62,Helmet_3,7.300264,-0.038163,0.371154,-0.370824,-0.015647,-3.099421,Visitors-Group 3
439.62,Helmet_2,-3.1931,0.391155,1.432283,-1.395829,0.321086,2.915493,Visitors-Alone
439.62,Helmet_8,1.284251,-1.476872,1.470371,0.91461,1.151295,0.899468,Visitors-Group 2
440.02,Helmet_7,6.44519,0.583856,1.072256,-1.072241,0.005741,3.136238,Visitors-Group 3
440.02,Helmet_4,-0.86499,-3.864168,0.071139,-0.009809,0.07046,1.709118,Visitors-Alone
440.02,Helmet_6,-3.62202,-2.613103,0.0,0.0,0.0,0.0,Visitors-Group 3
440.02,Helmet_3,6.979754,0.005826,0.808785,-0.801274,0.109972,3.005198,Visitors-Group 3
440.02,Helmet_2,-3.734055,0.521032,1.390819,-1.352387,0.324692,2.905964,Visitors-Alone
440.02,Helmet_8,1.675606,-1.093869,1.368965,0.978389,0.957507,0.774612,Visitors-Group 2
440.02,Helmet_5,-0.391973,1.120549,1.131488,0.247181,-1.104159,-1.350564,Visitors-Alone
440.02,Helmet_1,3.229368,-0.571172,1.200485,1.182331,-0.207982,-0.174127,Visitors-Group 2
440.42,Helmet_3,6.642762,0.112308,0.883536,-0.842479,0.266205,2.835542,Visitors-Group 3
440.42,Helmet_2,-4.284307,0.602917,1.390778,-1.37563,0.204711,2.993864,Visitors-Alone
440.42,Helmet_7,6.026607,0.640962,1.05615,-1.046456,0.142765,3.006003,Visitors-Group 3
440.42,Helmet_4,-0.869425,-3.825233,0.097967,-0.011086,0.097337,1.684203,Visitors-Alone
440.42,Helmet_1,3.646667,-0.615061,1.049,1.043246,-0.109721,-0.104788,Visitors-Group 2
440.42,Helmet_8,2.130512,-0.834268,1.309419,1.137266,0.649002,0.518573,Visitors-Group 2
440.42,Helmet_5,-0.327147,0.644149,1.201976,0.162064,-1.191,-1.435553,Visitors-Alone
440.42,Helmet_6,-2.683848,-2.301407,2.471488,2.345429,0.779241,0.320764,Visitors-Group 3
440.82000000000005,Helmet_5,-0.318924,0.168753,1.188668,0.020559,-1.18849,-1.5535,Visitors-Alone
440.82000000000005,Helmet_6,0.162932,-1.397597,7.467023,7.11695,2.259525,0.30742,Visitors-Group 3
440.82000000000005,Helmet_2,-4.857978,0.593629,1.434365,-1.434177,-0.02322,-3.125404,Visitors-Alone
440.82000000000005,Helmet_4,-0.877955,-3.79122,0.087666,-0.021325,0.085033,1.816515,Visitors-Alone
440.82000000000005,Helmet_3,6.360401,0.182135,0.727168,-0.705904,0.174566,2.899162,Visitors-Group 3
440.82000000000005,Helmet_1,4.054171,-0.741162,1.066421,1.018759,-0.315254,-0.300103,Visitors-Group 2
440.82000000000005,Helmet_7,5.629066,0.754893,1.033862,-0.993853,0.284827,2.862484,Visitors-Group 3
440.82000000000005,Helmet_8,2.618502,-0.707702,1.260339,1.219974,0.316414,0.25377,Visitors-Group 2
441.22,Helmet_5,-0.414137,-0.279072,1.144587,-0.238034,-1.119562,-1.78029,Visitors-Alone
441.22,Helmet_6,3.668775,-0.300743,9.183555,8.76461,2.742135,0.303217,Visitors-Group 3
441.22,Helmet_2,-5.423294,0.505805,1.430243,-1.41329,-0.21956,-2.987471,Visitors-Alone
441.22,Helmet_7,5.217088,0.820783,1.043035,-1.029945,0.164725,2.983,Visitors-Group 3
441.22,Helmet_4,-0.875288,-3.79299,0.008001,0.006666,-0.004425,-0.586009,Visitors-Alone
441.22,Helmet_8,3.097515,-0.709859,1.197545,1.197532,-0.005392,-0.004503,Visitors-Group 2
441.22,Helmet_3,6.128632,0.194595,0.580258,-0.579421,0.03115,3.087884,Visitors-Group 3
441.22,Helmet_1,4.569348,-0.763881,1.289195,1.287944,-0.056796,-0.04407,Visitors-Group 2
441.62,Helmet_1,5.090066,-0.635834,1.340577,1.301796,0.320116,0.241119,Visitors-Group 2
441.62,Helmet_5,-0.555574,-0.678875,1.06021,-0.353591,-0.999509,-1.910821,Visitors-Alone
441.62,Helmet_3,5.897456,0.257422,0.598906,-0.577943,0.157069,2.87623,Visitors-Group 3
441.62,Helmet_2,-5.989887,0.336598,1.478299,-1.416483,-0.423018,-2.851385,Visitors-Alone
441.62,Helmet_7,4.786563,0.826746,1.076416,-1.076313,0.014906,3.127744,Visitors-Group 3
441.62,Helmet_8,3.612937,-0.715914,1.288644,1.288555,-0.015136,-0.011746,Visitors-Group 2
441.62,Helmet_6,5.070046,0.214855,3.732793,3.503175,1.288994,0.352576,Visitors-Group 3
441.62,Helmet_4,-0.866678,-3.837951,0.114445,0.021526,-0.112403,-1.381577,Visitors-Alone
442.02,Helmet_2,-6.535917,0.168939,1.427975,-1.365075,-0.419146,-2.843681,Visitors-Alone
442.02,Helmet_1,5.555882,-0.578743,1.173251,1.164537,0.142727,0.121953,Visitors-Group 2
442.02,Helmet_8,4.162345,-0.711731,1.373559,1.373519,0.010456,0.007613,Visitors-Group 2
442.02,Helmet_6,4.65364,0.217851,1.041041,-1.041014,0.00749,3.134398,Visitors-Group 3
442.02,Helmet_7,4.366167,0.853985,1.053194,-1.05099,0.068097,3.076889,Visitors-Group 3
442.02,Helmet_5,-0.709863,-0.99247,0.873737,-0.385722,-0.783986,-2.028025,Visitors-Alone
442.02,Helmet_3,5.620486,0.388597,0.766153,-0.692422,0.327936,2.699281,Visitors-Group 3
442.02,Helmet_4,-0.869522,-3.877977,0.100317,-0.007111,-0.100065,-1.641743,Visitors-Alone
442.42,Helmet_1,6.016373,-0.490414,1.172216,1.151229,0.220824,0.189514,Visitors-Group 2
442.42,Helmet_4,-0.868304,-3.885358,0.018703,0.003045,-0.018454,-1.407263,Visitors-Alone
442.42,Helmet_3,5.296088,0.434593,0.819109,-0.810997,0.114991,3.000742,Visitors-Group 3
442.42,Helmet_5,-0.89767,-1.230015,0.757048,-0.469519,-0.593864,-2.23979,Visitors-Alone
442.42,Helmet_6,4.206238,0.123237,1.143243,-1.118506,-0.236535,-2.933189,Visitors-Group 3
442.42,Helmet_8,4.682852,-0.701099,1.301541,1.30127,0.026581,0.020424,Visitors-Group 2
442.42,Helmet_7,3.966226,0.843127,1.000221,-0.999852,-0.027144,-3.114452,Visitors-Group 3
442.42,Helmet_2,-7.040249,-0.012501,1.339942,-1.26083,-0.4536,-2.796247,Visitors-Alone
442.82000000000005,Helmet_2,-7.522509,-0.220254,1.312765,-1.20565,-0.519384,-2.734827,Visitors-Alone
442.82000000000005,Helmet_1,6.495882,-0.287401,1.301786,1.198774,0.507531,0.400494,Visitors-Group 2
442.82000000000005,Helmet_3,4.932793,0.33743,0.940158,-0.908236,-0.242907,-2.880259,Visitors-Group 3
442.82000000000005,Helmet_8,5.142108,-0.608418,1.171285,1.148139,0.231701,0.199131,Visitors-Group 2
442.82000000000005,Helmet_4,-0.870175,-3.891356,0.015705,-0.004677,-0.014993,-1.873216,Visitors-Alone
442.82000000000005,Helmet_6,3.752109,-0.047455,1.212869,-1.135321,-0.426729,-2.782063,Visitors-Group 3
442.82000000000005,Helmet_7,3.559372,0.729825,1.055841,-1.017136,-0.283256,-2.86999,Visitors-Group 3
442.82000000000005,Helmet_5,-1.063557,-1.437951,0.664999,-0.414716,-0.51984,-2.24418,Visitors-Alone
443.22,Helmet_5,-1.174567,-1.645044,0.587424,-0.277526,-0.517731,-2.062861,Visitors-Alone
443.22,Helmet_6,3.273727,-0.158149,1.227555,-1.195955,-0.276736,-2.914201,Visitors-Group 3
443.22,Helmet_2,-7.984122,-0.383526,1.224091,-1.154031,-0.40818,-2.801626,Visitors-Alone
443.22,Helmet_7,3.11028,0.64926,1.140652,-1.122729,-0.201412,-2.964085,Visitors-Group 3
443.22,Helmet_1,7.027447,-0.196346,1.348267,1.328911,0.227637,0.16965,Visitors-Group 2
443.22,Helmet_8,5.583293,-0.512605,1.128673,1.102962,0.239532,0.213851,Visitors-Group 2
443.22,Helmet_3,4.511236,0.253121,1.074761,-1.053891,-0.210772,-2.944202,Visitors-Group 3
443.22,Helmet_4,-0.856889,-3.897732,0.036842,0.033215,-0.01594,-0.447442,Visitors-Alone
443.62,Helmet_1,7.538167,-0.118136,1.291684,1.2768,0.195525,0.151956,Visitors-Group 2
443.62,Helmet_7,2.616618,0.613954,1.237307,-1.234155,-0.088265,-3.070196,Visitors-Group 3
443.62,Helmet_6,2.785855,-0.246103,1.239342,-1.21968,-0.219885,-2.963228,Visitors-Group 3
443.62,Helmet_4,-0.815636,-3.744821,0.395945,0.103134,0.382278,1.307282,Visitors-Alone
443.62,Helmet_5,-1.273368,-1.842427,0.551826,-0.247003,-0.493459,-2.034887,Visitors-Alone
443.62,Helmet_3,4.075106,0.172758,1.108683,-1.090328,-0.200909,-2.959372,Visitors-Group 3
443.62,Helmet_2,-8.38692,-0.498139,1.046969,-1.006997,-0.286532,-2.864378,Visitors-Alone
443.62,Helmet_8,6.055749,-0.457649,1.189104,1.18114,0.13739,0.115799,Visitors-Group 2
444.02,Helmet_6,2.306512,-0.320213,1.212596,-1.198359,-0.185274,-2.988201,Visitors-Group 3
444.02,Helmet_3,3.646202,0.049591,1.115595,-1.072259,-0.307917,-2.86195,Visitors-Group 3
444.02,Helmet_8,6.575004,-0.406389,1.304446,1.298136,0.12815,0.0984,Visitors-Group 2
444.02,Helmet_2,-8.677641,-0.5632,0.744779,-0.726801,-0.162652,-2.921428,Visitors-Alone
444.02,Helmet_1,8.013828,0.023414,1.240689,1.189151,0.353875,0.289241,Visitors-Group 2
444.02,Helmet_7,2.156881,0.50846,1.179213,-1.149342,-0.263734,-2.916033,Visitors-Group 3
444.02,Helmet_5,-1.388165,-2.010527,0.508895,-0.286992,-0.420249,-2.169961,Visitors-Alone
444.02,Helmet_10,7.85559,2.745368,0.0,0.0,0.0,0.0,Visitors-Alone
444.02,Helmet_4,-0.853591,-3.367925,0.947006,-0.094887,0.94224,1.671162,Visitors-Alone
444.42,Helmet_7,1.752034,0.394987,1.051123,-1.012119,-0.283682,-2.868319,Visitors-Group 3
444.42,Helmet_4,-0.889873,-3.049546,0.801099,-0.090705,0.795947,1.684265,Visitors-Alone
444.42,Helmet_3,3.186902,-0.003393,1.155865,-1.14825,-0.13246,-3.026742,Visitors-Group 3
444.42,Helmet_6,1.811,-0.384156,1.249051,-1.238779,-0.159859,-3.013256,Visitors-Group 3
444.42,Helmet_8,7.140452,-0.417671,1.413901,1.41362,-0.028205,-0.01995,Visitors-Group 2
444.42,Helmet_10,7.809751,2.725624,0.124776,-0.114597,-0.04936,-2.734883,Visitors-Alone
444.42,Helmet_2,-8.789401,-0.571969,0.280258,-0.279399,-0.021922,-3.063293,Visitors-Alone
444.42,Helmet_5,-1.51761,-2.238318,0.655004,-0.323612,-0.569477,-2.087552,Visitors-Alone
444.42,Helmet_1,8.504008,-0.01739,1.229691,1.225452,-0.102011,-0.083052,Visitors-Group 2
444.82000000000005,Helmet_2,-8.787175,-0.556303,0.039557,0.005565,0.039164,1.429646,Visitors-Alone
444.82000000000005,Helmet_1,8.954445,-0.202822,1.217781,1.126092,-0.46358,-0.390527,Visitors-Group 2
444.82000000000005,Helmet_7,1.334013,0.331255,1.057127,-1.045051,-0.15933,-2.990296,Visitors-Group 3
444.82000000000005,Helmet_10,7.558176,2.637128,0.666715,-0.628937,-0.22124,-2.803344,Visitors-Alone
444.82000000000005,Helmet_3,2.711656,-0.059367,1.196326,-1.188114,-0.139934,-3.024355,Visitors-Group 3
444.82000000000005,Helmet_5,-1.54276,-2.590168,0.881871,-0.062875,-0.879626,-1.642154,Visitors-Alone
444.82000000000005,Helmet_6,1.298095,-0.504543,1.317111,-1.282264,-0.300966,-2.911051,Visitors-Group 3
444.82000000000005,Helmet_4,-0.727935,-2.868411,0.607421,0.404845,0.452836,0.841295,Visitors-Alone
444.82000000000005,Helmet_8,7.690332,-0.453706,1.377651,1.374702,-0.090086,-0.065438,Visitors-Group 2
445.22,Helmet_3,2.257904,-0.176027,1.171272,-1.13438,-0.29165,-2.889942,Visitors-Group 3
445.22,Helmet_7,0.915719,0.200776,1.095431,-1.045736,-0.326199,-2.839225,Visitors-Group 3
445.22,Helmet_8,8.193733,-0.46132,1.258645,1.258501,-0.019036,-0.015125,Visitors-Group 2
445.22,Helmet_4,-0.455092,-2.632941,0.901004,0.682107,0.588675,0.712007,Visitors-Alone
445.22,Helmet_10,7.13352,2.428816,1.182493,-1.061639,-0.52078,-2.685539,Visitors-Alone
445.22,Helmet_1,9.158855,-0.291532,0.557072,0.511024,-0.221774,-0.409452,Visitors-Group 2
445.22,Helmet_5,-1.411695,-3.004722,1.086947,0.327664,-1.036384,-1.26458,Visitors-Alone
445.22,Helmet_6,0.782498,-0.629093,1.326067,-1.288991,-0.311376,-2.904568,Visitors-Group 3
445.22,Helmet_2,-8.769603,-0.537934,0.06355,0.043929,0.045922,0.807584,Visitors-Alone
445.62,Helmet_6,0.307901,-0.818417,1.277414,-1.186493,-0.473309,-2.762023,Visitors-Group 3
445.62,Helmet_7,0.525854,-0.010629,1.108734,-0.974661,-0.528513,-2.644717,Visitors-Group 3
445.62,Helmet_4,-0.202936,-2.293777,1.056572,0.630389,0.847911,0.931493,Visitors-Alone
445.62,Helmet_5,-1.210823,-3.423015,1.160061,0.502179,-1.045734,-1.1231,Visitors-Alone
445.62,Helmet_3,1.791836,-0.261616,1.184654,-1.16517,-0.213973,-2.959976,Visitors-Group 3
445.62,Helmet_8,8.625057,-0.476318,1.078962,1.07831,-0.037495,-0.034758,Visitors-Group 2
445.62,Helmet_2,-8.725174,-0.496873,0.151245,0.111074,0.102653,0.746016,Visitors-Alone
445.62,Helmet_10,6.709154,2.113448,1.3218,-1.060918,-0.788421,-2.50249,Visitors-Alone
446.02,Helmet_5,-1.024203,-3.719592,0.876017,0.46655,-0.741442,-1.009149,Visitors-Alone
446.02,Helmet_2,-8.557704,-0.512485,0.42049,0.418675,-0.03903,-0.092954,Visitors-Alone
446.02,Helmet_8,8.914411,-0.476406,0.723385,0.723385,-0.000219,-0.000302,Visitors-Group 2
446.02,Helmet_3,1.338233,-0.384827,1.1751,-1.13401,-0.308029,-2.876364,Visitors-Group 3
446.02,Helmet_7,0.102081,-0.18935,1.149795,-1.059432,-0.446801,-2.74249,Visitors-Group 3
446.02,Helmet_10,6.267931,1.784108,1.376457,-1.103056,-0.823347,-2.500384,Visitors-Alone
446.02,Helmet_4,0.088925,-1.958999,1.110346,0.729652,0.836944,0.853778,Visitors-Alone
446.02,Helmet_6,-0.128796,-1.067551,1.256913,-1.091744,-0.622836,-2.623149,Visitors-Group 3
446.42,Helmet_8,9.032317,-0.455886,0.299196,0.294765,0.0513,0.172311,Visitors-Group 2
446.42,Helmet_6,-0.535322,-1.333592,1.214602,-1.016315,-0.665102,-2.562113,Visitors-Group 3
446.42,Helmet_2,-8.268853,-0.570701,0.736648,0.722127,-0.145539,-0.198877,Visitors-Alone
446.42,Helmet_3,0.921858,-0.586915,1.157062,-1.040935,-0.50522,-2.689732,Visitors-Group 3
446.42,Helmet_10,5.778142,1.489859,1.428451,-1.224472,-0.735622,-2.600609,Visitors-Alone
446.42,Helmet_7,-0.338799,-0.384176,1.205023,-1.102201,-0.487066,-2.725492,Visitors-Group 3
446.42,Helmet_5,-0.919187,-3.813116,0.351559,0.26254,-0.233809,-0.727577,Visitors-Alone
446.42,Helmet_4,0.464426,-1.658121,1.202936,0.938752,0.752196,0.675516,Visitors-Alone
446.82000000000005,Helmet_8,9.030848,-0.433937,0.054995,-0.003672,0.054872,1.637625,Visitors-Group 2
446.82000000000005,Helmet_7,-0.727739,-0.659349,1.191097,-0.972349,-0.687931,-2.525855,Visitors-Group 3
446.82000000000005,Helmet_6,-0.890271,-1.670033,1.222653,-0.887371,-0.841102,-2.382957,Visitors-Group 3
446.82000000000005,Helmet_2,-7.968734,-0.489415,0.77733,0.750297,0.203214,0.264499,Visitors-Alone
446.82000000000005,Helmet_5,-0.877939,-3.807137,0.104198,0.10312,0.014946,0.143938,Visitors-Alone
446.82000000000005,Helmet_10,5.24658,1.213487,1.49779,-1.328905,-0.690931,-2.662132,Visitors-Alone
446.82000000000005,Helmet_3,0.491104,-0.777766,1.177851,-1.076885,-0.477127,-2.724523,Visitors-Group 3
446.82000000000005,Helmet_4,0.783144,-1.266462,1.262383,0.796795,0.979146,0.887718,Visitors-Alone
447.22,Helmet_10,4.707175,0.991257,1.458476,-1.348514,-0.555574,-2.750793,Visitors-Alone
447.22,Helmet_5,-0.86759,-3.804142,0.026935,0.025874,0.007487,0.281691,Visitors-Alone
447.22,Helmet_4,1.06515,-0.875024,1.206108,0.705016,0.978595,0.946485,Visitors-Alone
447.22,Helmet_3,0.091038,-1.024307,1.174828,-1.000166,-0.616351,-2.589311,Visitors-Group 3
447.22,Helmet_6,-1.249336,-2.012718,1.240867,-0.897662,-0.856711,-2.379533,Visitors-Group 3
447.22,Helmet_8,8.961395,-0.443051,0.17512,-0.173631,-0.022785,-3.011112,Visitors-Group 2
447.22,Helmet_7,-1.114027,-0.920483,1.165681,-0.965721,-0.652836,-2.54715,Visitors-Group 3
447.22,Helmet_2,-7.619545,-0.24056,1.071978,0.872972,0.622139,0.619177,Visitors-Alone
447.62,Helmet_8,8.804832,-0.470265,0.397279,-0.39141,-0.068036,-2.969489,Visitors-Group 2
447.62,Helmet_2,-7.17345,0.000188,1.267281,1.115238,0.60187,0.494885,Visitors-Alone
447.62,Helmet_4,1.442127,-0.621829,1.135284,0.942441,0.632988,0.591442,Visitors-Alone
447.62,Helmet_5,-0.844781,-3.795195,0.061251,0.057021,0.022368,0.373821,Visitors-Alone
447.62,Helmet_10,4.200152,0.810697,1.345534,-1.267556,-0.451401,-2.799477,Visitors-Alone
447.62,Helmet_3,-0.267352,-1.331229,1.179632,-0.895976,-0.767306,-2.4334,Visitors-Group 3
447.62,Helmet_6,-1.603978,-2.364464,1.24874,-0.886605,-0.879365,-2.360294,Visitors-Group 3
447.62,Helmet_7,-1.515164,-1.160956,1.169235,-1.002841,-0.601183,-2.601556,Visitors-Group 3
448.02,Helmet_10,3.701058,0.69028,1.283538,-1.247735,-0.301042,-2.904846,Visitors-Alone
448.02,Helmet_7,-1.874846,-1.470886,1.186982,-0.899206,-0.774825,-2.430359,Visitors-Group 3
448.02,Helmet_2,-6.678875,0.206354,1.339562,1.236436,0.515415,0.394952,Visitors-Alone
448.02,Helmet_8,8.581177,-0.468519,0.559153,-0.559136,0.004366,3.133784,Visitors-Group 2
448.02,Helmet_6,-1.938868,-2.736037,1.250546,-0.837226,-0.928934,-2.304316,Visitors-Group 3
448.02,Helmet_4,1.894846,-0.407169,1.252581,1.131797,0.53665,0.442761,Visitors-Alone
